age,gender,special_needs,num_children,previous_academic_performance,attendance_rate,language_spoken,marital_status,household_income,parent_education,electricity_access,internet_access,household_size,political_state,num_teachers,student_teacher_ratio,has_computer_lab,has_library,school_language,distance_to_school,qualification,years_of_experience,aid_coverage,parental_involvement,community_support,dropout_status
14,Female,True,3,Good,0.6358939139230007,English,Widowed,Medium,None,True,False,9,Conflict,23,33,False,True,English,8.478211179391032,Diploma,26,True,False,False,True
12,Female,True,1,Average,0.5683485928943621,Fulfulde,Widowed,High,None,False,False,8,Stable,37,21,True,True,English,16.669980382412447,PhD,21,True,False,False,False
22,Female,False,4,Excellent,0.5418233552244529,Pidgin,Divorced,Low,Primary,False,False,7,Stable,31,73,True,False,French,19.76374823259132,Bachelor's Degree,25,True,True,False,True
22,Male,False,1,Poor,0.9087615599426311,Fulfulde,Married,Medium,None,False,True,7,Stable,29,52,False,True,English,16.52743285668459,Diploma,5,False,True,True,True
16,Female,False,2,Poor,0.5077166068351816,French,Single,Medium,Secondary,False,True,11,Conflict,37,41,False,True,English,10.179322047399488,Bachelor's Degree,12,False,True,False,False
17,Female,False,4,Poor,0.4811025883946207,Local Dialects,Divorced,Medium,None,False,False,10,Conflict,39,55,True,False,French,28.584316954809477,Bachelor's Degree,8,True,True,False,True
22,Male,False,0,Excellent,0.9007262406245075,Local Dialects,Married,Medium,Primary,True,False,13,Stable,25,70,False,False,French,26.225575687737756,Bachelor's Degree,10,False,False,True,False
20,Female,False,0,Excellent,0.9842963392141741,Pidgin,Divorced,Medium,None,False,True,13,Conflict,11,43,False,False,English,22.39391970776355,Bachelor's Degree,24,False,True,False,True
13,Male,False,4,Good,0.6265150256911232,Pidgin,Divorced,Medium,Secondary,True,False,5,Stable,16,44,False,False,English,6.571076281563542,Master's Degree,14,False,True,False,False
20,Male,False,4,Good,0.7808076762944967,Local Dialects,Divorced,Low,Primary,False,True,11,Stable,32,57,False,False,French,4.102715083862607,Bachelor's Degree,5,False,True,True,True
24,Male,False,3,Good,0.7755121315470161,Pidgin,Divorced,Medium,Primary,True,False,3,Conflict,46,61,False,False,English,8.279306494108928,Bachelor's Degree,9,False,False,False,False
19,Male,False,0,Excellent,0.5882060082235732,Fulfulde,Married,Low,None,True,False,10,Conflict,21,31,False,False,French,15.232475524172953,Diploma,7,False,False,False,True
17,Male,False,4,Excellent,0.4730778402237815,Local Dialects,Widowed,Medium,Primary,True,False,8,Stable,28,38,False,True,English,27.059500499122052,Master's Degree,27,False,True,False,False
14,Female,False,1,Excellent,0.5289224491949533,French,Married,Medium,Secondary,True,True,8,Stable,14,24,True,False,French,8.009279593333607,Bachelor's Degree,24,True,False,False,False
12,Male,True,0,Excellent,0.6502006188882176,English,Divorced,Medium,None,True,False,3,Stable,7,54,True,False,English,27.657322546428237,Master's Degree,17,False,True,True,True
17,Female,False,1,Excellent,0.44420771492485406,Pidgin,Divorced,Low,Primary,True,False,6,Stable,14,63,False,False,French,18.810556788855415,Bachelor's Degree,23,False,False,False,True
16,Female,False,2,Excellent,0.9482593965332786,Local Dialects,Single,Low,None,True,True,13,Stable,5,32,True,True,French,4.820087072968856,Bachelor's Degree,17,False,False,True,True
23,Female,True,0,Average,0.8662497025738423,Local Dialects,Divorced,High,Primary,False,True,11,Stable,22,46,False,False,French,16.4750706712803,Master's Degree,19,False,False,True,True
12,Female,False,4,Average,0.7801674617770471,French,Widowed,Low,Secondary,False,True,7,Conflict,24,39,True,False,English,19.178952226208875,Master's Degree,4,True,True,False,True
19,Male,False,1,Poor,0.6184980365091577,Fulfulde,Divorced,Medium,Secondary,True,True,5,Stable,14,34,False,False,French,17.36780976674835,Bachelor's Degree,18,False,False,False,True
16,Female,False,4,Good,0.571630292675764,Local Dialects,Widowed,Low,Primary,False,False,14,Stable,48,70,False,False,French,23.77578400064383,Master's Degree,27,True,True,False,True
12,Male,False,1,Poor,0.8943101952076298,English,Widowed,High,Primary,True,False,4,Stable,24,54,True,True,French,15.922261594323276,Bachelor's Degree,0,False,False,False,False
19,Female,False,0,Poor,0.9978540354701626,Local Dialects,Single,Low,None,False,False,13,Stable,23,29,False,False,English,12.589698270416509,Bachelor's Degree,23,True,True,True,True
17,Female,False,2,Excellent,0.6422150587205717,French,Widowed,Low,Secondary,True,True,3,Conflict,19,57,False,False,French,15.7734490414025,Master's Degree,4,True,False,False,True
22,Male,False,4,Excellent,0.5950949613511434,French,Single,Low,None,True,False,5,Stable,13,43,True,False,French,17.90385105018361,Bachelor's Degree,27,False,True,False,False
17,Female,False,4,Excellent,0.8530255889698033,Pidgin,Single,Medium,Secondary,False,True,8,Conflict,42,65,True,False,English,20.22691388347974,Bachelor's Degree,16,False,False,True,False
14,Male,False,3,Average,0.7189060118063568,Local Dialects,Divorced,High,Primary,True,False,3,Stable,10,56,False,False,English,14.914345047593304,Master's Degree,25,False,True,False,False
21,Female,False,0,Average,0.7497319691429967,Fulfulde,Single,Medium,None,False,False,13,Stable,48,69,False,False,English,16.364753618041906,PhD,9,True,True,False,True
20,Male,False,4,Excellent,0.8812648669304248,French,Divorced,High,Secondary,True,True,10,Stable,22,67,True,False,French,12.247653611591026,Master's Degree,20,True,True,False,False
23,Male,True,0,Average,0.8883662162244752,Local Dialects,Single,Low,Secondary,True,False,14,Conflict,29,72,False,True,English,3.219497707908436,Master's Degree,4,False,False,True,False
24,Female,False,3,Excellent,0.6513887726281548,Local Dialects,Widowed,Medium,None,False,True,10,Stable,21,66,False,False,French,27.499255448703977,Master's Degree,3,False,True,True,False
23,Female,False,4,Poor,0.784587030367857,English,Widowed,Low,None,False,False,14,Stable,11,70,False,False,French,29.633940041819887,Master's Degree,18,False,False,False,True
19,Male,False,0,Excellent,0.9264603608235557,Local Dialects,Married,Low,None,False,False,10,Conflict,43,30,False,False,English,16.70474805331736,Bachelor's Degree,10,True,False,False,True
19,Male,False,0,Excellent,0.9970053881577433,Local Dialects,Divorced,Medium,None,True,False,5,Stable,34,76,True,False,English,4.731636036062643,Master's Degree,4,True,False,False,False
23,Male,False,1,Good,0.8520044228795141,Pidgin,Married,Low,Primary,False,False,3,Stable,37,71,False,False,French,4.718411439994576,Bachelor's Degree,19,False,True,False,False
18,Female,False,0,Poor,0.4997633089479695,English,Widowed,High,Primary,False,False,9,Stable,14,71,False,True,English,29.034099726712476,Bachelor's Degree,6,False,False,True,False
12,Male,False,4,Good,0.5803920719950447,Pidgin,Single,Medium,Tertiary,True,True,12,Conflict,33,53,False,False,English,16.218108423783708,Master's Degree,16,True,False,False,False
21,Female,False,1,Average,0.5038150914405769,French,Married,Low,Secondary,False,True,9,Conflict,6,61,False,False,English,7.150183879225088,Bachelor's Degree,29,False,False,False,True
14,Male,False,2,Excellent,0.8709113228581643,Pidgin,Married,Low,Secondary,True,False,6,Stable,18,50,False,False,English,7.765616264009901,Master's Degree,20,False,False,True,True
21,Male,False,2,Good,0.897252326875589,English,Divorced,Low,None,False,False,5,Conflict,10,28,True,False,English,23.049798886174077,Bachelor's Degree,29,False,True,False,True
24,Male,False,2,Poor,0.8542422184220454,French,Widowed,High,Primary,True,True,12,Stable,18,21,False,False,French,10.163237076704874,Master's Degree,13,True,True,False,True
13,Male,False,1,Average,0.9056484310227645,English,Married,Medium,Primary,False,False,5,Stable,27,54,True,False,English,19.93108666444733,Bachelor's Degree,17,False,True,False,False
13,Male,False,0,Poor,0.815497942977812,Pidgin,Widowed,Low,Primary,False,False,14,Conflict,15,20,True,False,English,8.647966801058022,Diploma,21,False,True,False,False
17,Male,False,0,Average,0.40083467111839727,Pidgin,Widowed,Low,Secondary,True,False,11,Stable,48,47,False,False,French,27.541027010746866,PhD,15,False,True,False,True
22,Male,False,3,Poor,0.6042578850277663,English,Widowed,Low,Primary,False,True,12,Stable,14,56,False,False,French,17.324726294248844,Master's Degree,26,False,True,True,True
14,Female,False,1,Poor,0.4337019692304728,English,Married,Low,Primary,False,False,6,Stable,11,66,False,False,English,23.139775220872842,Master's Degree,24,False,False,False,False
24,Female,False,1,Poor,0.42991621719501155,Fulfulde,Single,Medium,None,True,False,4,Conflict,34,45,False,True,French,11.731395225315943,Master's Degree,7,True,True,True,True
18,Female,False,2,Poor,0.4205817806133817,Pidgin,Widowed,Low,Primary,False,False,10,Conflict,14,32,False,False,English,15.186273029827888,Bachelor's Degree,26,True,False,False,True
24,Male,False,2,Poor,0.5916524423114125,English,Single,Medium,None,False,False,11,Stable,11,47,False,False,English,18.91748713266136,Master's Degree,12,True,True,False,True
20,Female,False,2,Excellent,0.7363188437214192,French,Widowed,Low,Primary,False,False,2,Stable,21,22,True,False,French,4.228833567735341,Master's Degree,16,False,True,False,True
23,Female,False,1,Excellent,0.8195917495047254,English,Single,Medium,Tertiary,False,True,12,Stable,31,69,False,False,English,27.699872345897223,Bachelor's Degree,3,True,True,False,False
23,Female,True,0,Excellent,0.7358003139247369,French,Single,Medium,Primary,False,False,11,Stable,14,46,False,False,French,21.63821235841535,Bachelor's Degree,4,True,True,False,True
19,Female,True,4,Average,0.9095244252766463,Pidgin,Single,Low,Primary,True,False,12,Stable,43,47,False,True,English,26.571153991029238,Bachelor's Degree,13,False,True,False,False
22,Female,False,4,Average,0.7141353947090423,Local Dialects,Divorced,Medium,None,False,False,10,Stable,10,75,True,False,English,25.415131480149277,Master's Degree,7,True,True,False,False
24,Female,False,2,Excellent,0.9650533211090776,Fulfulde,Widowed,High,Primary,False,False,12,Stable,32,64,False,False,English,5.497300237068432,PhD,11,False,True,False,False
22,Male,False,1,Poor,0.4736289965010701,Pidgin,Widowed,High,Primary,False,True,3,Conflict,45,78,False,False,English,28.184856818297494,Master's Degree,14,True,False,False,True
12,Male,False,1,Average,0.6795131501901897,Pidgin,Divorced,Medium,None,False,True,13,Conflict,37,41,False,True,French,12.235187899482346,Bachelor's Degree,16,True,False,False,True
19,Female,False,1,Excellent,0.4014638004594968,Pidgin,Single,Low,Primary,False,False,4,Stable,20,53,False,True,French,3.179134740342203,Bachelor's Degree,3,False,True,False,True
20,Male,False,1,Excellent,0.5054940432884284,Fulfulde,Divorced,Low,Secondary,False,False,2,Stable,17,52,False,False,French,1.553336853584606,Bachelor's Degree,20,True,False,True,True
12,Male,True,0,Average,0.9420575923195089,Pidgin,Married,Low,None,False,False,10,Stable,25,52,False,False,English,14.908750399327609,Bachelor's Degree,8,False,False,False,True
18,Female,False,3,Poor,0.45211949112517247,Fulfulde,Divorced,Medium,None,False,False,7,Conflict,49,56,False,True,French,13.619797400265957,Master's Degree,12,False,True,False,False
16,Male,True,3,Excellent,0.9895920427668305,English,Married,Low,None,False,False,2,Stable,31,59,False,False,English,28.06372310717637,Master's Degree,19,True,False,True,True
20,Female,False,0,Good,0.8916873521390147,English,Widowed,Low,Primary,True,True,6,Stable,21,31,False,False,French,24.155691739059677,Master's Degree,6,True,True,False,False
14,Female,True,3,Average,0.4638599403303379,Pidgin,Divorced,Low,Primary,True,False,4,Conflict,15,73,False,False,English,7.736311870270385,PhD,12,False,True,False,True
20,Female,False,4,Good,0.6996833835351401,Fulfulde,Single,Low,Secondary,False,False,12,Stable,30,59,False,False,French,21.293866459597695,Bachelor's Degree,21,False,True,False,True
14,Male,False,3,Good,0.9609578443195008,Pidgin,Single,Low,Primary,False,True,8,Stable,27,37,False,False,English,29.213450051729392,Diploma,6,False,False,False,True
21,Female,False,1,Poor,0.713730602979892,Fulfulde,Widowed,Medium,Tertiary,False,False,12,Stable,23,68,False,True,French,17.506989561932063,Bachelor's Degree,1,True,True,False,True
13,Female,False,3,Average,0.40554880447373876,Pidgin,Single,Low,Tertiary,True,False,3,Stable,47,29,False,False,French,19.62196853651575,Bachelor's Degree,13,False,False,False,True
20,Female,False,1,Poor,0.5586249422546462,Pidgin,Single,Low,Tertiary,False,False,4,Stable,9,32,True,False,French,18.171208002501682,Master's Degree,11,True,False,True,True
13,Female,False,3,Average,0.8751070499025628,English,Married,Low,Secondary,True,False,6,Conflict,42,22,False,True,English,27.2282085802636,Master's Degree,11,False,True,True,True
21,Male,False,4,Excellent,0.6365754701828537,English,Widowed,Low,Tertiary,False,False,14,Conflict,10,75,False,False,French,1.657482329828989,Diploma,7,False,False,False,True
14,Female,True,1,Good,0.9855702955708053,French,Widowed,Low,Primary,False,False,14,Conflict,25,43,False,False,English,23.289519104141625,Master's Degree,11,False,False,False,True
19,Male,False,2,Good,0.5905678413163298,Fulfulde,Widowed,Medium,None,False,False,8,Stable,34,74,False,True,English,10.522516375182537,Master's Degree,12,False,False,False,True
24,Male,False,1,Poor,0.562954135019903,Pidgin,Widowed,High,None,False,False,2,Conflict,6,78,False,True,English,28.785336357529527,PhD,22,True,True,True,True
14,Female,False,4,Average,0.7834595129572164,Local Dialects,Married,High,Tertiary,True,True,10,Conflict,28,62,False,True,French,19.26856481542865,Master's Degree,28,False,True,False,True
15,Female,False,2,Excellent,0.9700417867867267,English,Single,Low,Primary,False,False,2,Conflict,49,63,False,False,English,15.460614819637078,Bachelor's Degree,1,True,False,True,False
16,Male,False,2,Average,0.7431413138561223,English,Widowed,Low,Primary,False,True,11,Stable,36,24,False,True,French,3.7873043939917936,Bachelor's Degree,19,False,True,True,False
14,Female,True,0,Excellent,0.7640921766875282,French,Single,Low,None,True,True,7,Conflict,46,51,False,False,English,18.472708601870444,Bachelor's Degree,29,False,False,False,True
15,Male,False,0,Good,0.8699642912482726,Fulfulde,Single,Low,Secondary,True,True,6,Conflict,36,36,False,True,French,19.480091460742187,PhD,6,False,True,True,True
17,Female,False,3,Average,0.7201238321148453,Local Dialects,Divorced,Medium,Secondary,False,False,6,Stable,39,61,False,False,French,27.615676043044022,PhD,27,False,True,False,False
22,Female,False,0,Average,0.9620158945933315,French,Single,Low,None,True,False,6,Stable,12,45,False,False,English,26.515082836100213,Master's Degree,13,True,False,False,False
12,Male,False,3,Poor,0.7303578954551166,English,Widowed,Medium,Primary,True,False,8,Stable,6,31,False,False,French,9.644697390216232,Bachelor's Degree,22,False,True,False,False
13,Male,False,4,Good,0.6619012481168342,French,Single,Low,Primary,False,False,13,Conflict,6,60,False,True,English,15.906674730100898,PhD,25,True,False,True,True
12,Male,False,2,Poor,0.8224441750059055,English,Widowed,Low,None,True,False,8,Stable,38,31,False,False,French,24.802853564995022,Bachelor's Degree,18,False,True,False,False
19,Female,False,1,Poor,0.8882530699610646,English,Married,Low,None,True,True,2,Conflict,17,38,False,True,French,24.46823228009104,Master's Degree,7,False,True,True,True
17,Female,False,3,Good,0.722575887277237,French,Widowed,High,Secondary,False,False,2,Stable,40,61,False,False,French,17.131700363417206,Bachelor's Degree,24,True,False,False,False
14,Female,False,0,Average,0.8546485637527005,Fulfulde,Single,Low,Secondary,False,False,5,Stable,24,31,False,False,French,17.080496043286953,Bachelor's Degree,21,False,False,False,True
13,Female,False,4,Poor,0.7640903694587982,French,Divorced,Low,None,True,False,14,Stable,34,46,False,False,English,17.680734536153295,Bachelor's Degree,20,False,False,False,True
